symbol,status,baseAsset,baseAssetPrecision,quoteAsset,quotePrecision,quoteAssetPrecision,icebergAllowed,ocoAllowed,isSpotTradingAllowed,isMarginTradingAllowed
ETHBTC,TRADING,ETH,8,BTC,8,8,True,True,True,True
LTCBTC,TRADING,LTC,8,BTC,8,8,True,True,True,True
BNBBTC,TRADING,BNB,8,BTC,8,8,True,True,True,True
NEOBTC,TRADING,NEO,8,BTC,8,8,True,True,True,True
QTUMETH,TRADING,QTUM,8,ETH,8,8,True,True,True,False
EOSETH,TRADING,EOS,8,ETH,8,8,True,True,True,True
SNTETH,TRADING,SNT,8,ETH,8,8,True,True,True,False
BNTETH,TRADING,BNT,8,ETH,8,8,True,True,True,False
BCCBTC,BREAK,BCC,8,BTC,8,8,True,True,True,False
GASBTC,TRADING,GAS,8,BTC,8,8,True,True,True,False
BNBETH,TRADING,BNB,8,ETH,8,8,True,True,True,True
BTCUSDT,TRADING,BTC,8,USDT,8,8,True,True,True,True
ETHUSDT,TRADING,ETH,8,USDT,8,8,True,True,True,True
HSRBTC,BREAK,HSR,8,BTC,8,8,True,True,True,False
OAXETH,BREAK,OAX,8,ETH,8,8,True,True,True,False
DNTETH,BREAK,DNT,8,ETH,8,8,True,True,True,False
MCOETH,BREAK,MCO,8,ETH,8,8,True,True,True,False
ICNETH,BREAK,ICN,8,ETH,8,8,True,True,True,False
MCOBTC,BREAK,MCO,8,BTC,8,8,True,True,True,False
WTCBTC,BREAK,WTC,8,BTC,8,8,True,True,True,False
WTCETH,BREAK,WTC,8,ETH,8,8,True,True,True,False
LRCBTC,TRADING,LRC,8,BTC,8,8,True,True,True,True
LRCETH,TRADING,LRC,8,ETH,8,8,True,True,True,False
QTUMBTC,TRADING,QTUM,8,BTC,8,8,True,True,True,True
YOYOBTC,BREAK,YOYO,8,BTC,8,8,True,True,True,False
OMGBTC,BREAK,OMG,8,BTC,8,8,True,True,True,False
OMGETH,BREAK,OMG,8,ETH,8,8,True,True,True,False
ZRXBTC,TRADING,ZRX,8,BTC,8,8,True,True,True,True
ZRXETH,BREAK,ZRX,8,ETH,8,8,True,True,True,False
STRATBTC,BREAK,STRAT,8,BTC,8,8,True,True,True,False
STRATETH,BREAK,STRAT,8,ETH,8,8,True,True,True,False
SNGLSBTC,BREAK,SNGLS,8,BTC,8,8,True,True,True,False
SNGLSETH,BREAK,SNGLS,8,ETH,8,8,True,True,True,False
BQXBTC,BREAK,BQX,8,BTC,8,8,True,True,True,False
BQXETH,BREAK,BQX,8,ETH,8,8,True,True,True,False
KNCBTC,TRADING,KNC,8,BTC,8,8,True,True,True,True
KNCETH,BREAK,KNC,8,ETH,8,8,True,True,True,False
FUNBTC,BREAK,FUN,8,BTC,8,8,True,True,True,False
FUNETH,BREAK,FUN,8,ETH,8,8,True,True,True,False
SNMBTC,BREAK,SNM,8,BTC,8,8,True,True,True,False
SNMETH,BREAK,SNM,8,ETH,8,8,True,True,True,False
NEOETH,BREAK,NEO,8,ETH,8,8,True,True,True,False
IOTABTC,TRADING,IOTA,8,BTC,8,8,True,True,True,True
IOTAETH,TRADING,IOTA,8,ETH,8,8,True,True,True,False
LINKBTC,TRADING,LINK,8,BTC,8,8,True,True,True,True
LINKETH,TRADING,LINK,8,ETH,8,8,True,True,True,True
XVGBTC,BREAK,XVG,8,BTC,8,8,True,True,True,False
XVGETH,TRADING,XVG,8,ETH,8,8,True,True,True,False
SALTBTC,BREAK,SALT,8,BTC,8,8,True,True,True,False
SALTETH,BREAK,SALT,8,ETH,8,8,True,True,True,False
MDABTC,BREAK,MDA,8,BTC,8,8,True,True,True,False
MDAETH,BREAK,MDA,8,ETH,8,8,True,True,True,False
MTLBTC,TRADING,MTL,8,BTC,8,8,True,True,True,True
MTLETH,BREAK,MTL,8,ETH,8,8,True,True,True,False
SUBBTC,BREAK,SUB,8,BTC,8,8,True,True,True,False
SUBETH,BREAK,SUB,8,ETH,8,8,True,True,True,False
EOSBTC,TRADING,EOS,8,BTC,8,8,True,True,True,True
SNTBTC,TRADING,SNT,8,BTC,8,8,True,True,True,False
ETCETH,TRADING,ETC,8,ETH,8,8,True,True,True,False
ETCBTC,TRADING,ETC,8,BTC,8,8,True,True,True,True
MTHBTC,BREAK,MTH,8,BTC,8,8,True,True,True,False
MTHETH,BREAK,MTH,8,ETH,8,8,True,True,True,False
ENGBTC,BREAK,ENG,8,BTC,8,8,True,True,True,False
ENGETH,BREAK,ENG,8,ETH,8,8,True,True,True,False
DNTBTC,BREAK,DNT,8,BTC,8,8,True,True,True,False
ZECBTC,TRADING,ZEC,8,BTC,8,8,True,True,True,True
ZECETH,TRADING,ZEC,8,ETH,8,8,True,True,True,False
BNTBTC,TRADING,BNT,8,BTC,8,8,True,True,True,False
ASTBTC,TRADING,AST,8,BTC,8,8,True,True,True,False
ASTETH,BREAK,AST,8,ETH,8,8,True,True,True,False
DASHBTC,TRADING,DASH,8,BTC,8,8,True,True,True,True
DASHETH,TRADING,DASH,8,ETH,8,8,True,True,True,False
OAXBTC,TRADING,OAX,8,BTC,8,8,True,True,True,False
ICNBTC,BREAK,ICN,8,BTC,8,8,True,True,True,False
BTGBTC,BREAK,BTG,8,BTC,8,8,True,True,True,False
BTGETH,BREAK,BTG,8,ETH,8,8,True,True,True,False
EVXBTC,BREAK,EVX,8,BTC,8,8,True,True,True,False
EVXETH,BREAK,EVX,8,ETH,8,8,True,True,True,False
REQBTC,TRADING,REQ,8,BTC,8,8,True,True,True,False
REQETH,BREAK,REQ,8,ETH,8,8,True,True,True,False
VIBBTC,TRADING,VIB,8,BTC,8,8,True,True,True,False
VIBETH,BREAK,VIB,8,ETH,8,8,True,True,True,False
HSRETH,BREAK,HSR,8,ETH,8,8,True,True,True,False
TRXBTC,TRADING,TRX,8,BTC,8,8,True,True,True,True
TRXETH,TRADING,TRX,8,ETH,8,8,True,True,True,True
POWRBTC,TRADING,POWR,8,BTC,8,8,True,True,True,False
POWRETH,TRADING,POWR,8,ETH,8,8,True,True,True,False
ARKBTC,BREAK,ARK,8,BTC,8,8,True,True,True,False
ARKETH,BREAK,ARK,8,ETH,8,8,True,True,True,False
YOYOETH,BREAK,YOYO,8,ETH,8,8,True,True,True,False
XRPBTC,TRADING,XRP,8,BTC,8,8,True,True,True,True
XRPETH,TRADING,XRP,8,ETH,8,8,True,True,True,True
MODBTC,BREAK,MOD,8,BTC,8,8,True,True,True,False
MODETH,BREAK,MOD,8,ETH,8,8,True,True,True,False
ENJBTC,TRADING,ENJ,8,BTC,8,8,True,True,True,True
ENJETH,TRADING,ENJ,8,ETH,8,8,True,True,True,False
STORJBTC,TRADING,STORJ,8,BTC,8,8,True,True,True,False
STORJETH,BREAK,STORJ,8,ETH,8,8,True,True,True,False
BNBUSDT,TRADING,BNB,8,USDT,8,8,True,True,True,True
VENBNB,BREAK,VEN,8,BNB,8,8,True,True,True,False
YOYOBNB,BREAK,YOYO,8,BNB,8,8,True,True,True,False
POWRBNB,BREAK,POWR,8,BNB,8,8,True,True,True,False
VENBTC,BREAK,VEN,8,BTC,8,8,True,True,True,False
VENETH,BREAK,VEN,8,ETH,8,8,True,True,True,False
KMDBTC,TRADING,KMD,8,BTC,8,8,True,True,True,False
KMDETH,BREAK,KMD,8,ETH,8,8,True,True,True,False
NULSBNB,BREAK,NULS,8,BNB,8,8,True,True,True,False
RCNBTC,BREAK,RCN,8,BTC,8,8,True,True,True,False
RCNETH,BREAK,RCN,8,ETH,8,8,True,True,True,False
RCNBNB,BREAK,RCN,8,BNB,8,8,True,True,True,False
NULSBTC,TRADING,NULS,8,BTC,8,8,True,True,True,True
NULSETH,BREAK,NULS,8,ETH,8,8,True,True,True,False
RDNBTC,BREAK,RDN,8,BTC,8,8,True,True,True,False
RDNETH,BREAK,RDN,8,ETH,8,8,True,True,True,False
RDNBNB,BREAK,RDN,8,BNB,8,8,True,True,True,False
XMRBTC,BREAK,XMR,8,BTC,8,8,True,True,True,False
XMRETH,BREAK,XMR,8,ETH,8,8,True,True,True,False
DLTBNB,BREAK,DLT,8,BNB,8,8,True,True,True,False
WTCBNB,BREAK,WTC,8,BNB,8,8,True,True,True,False
DLTBTC,BREAK,DLT,8,BTC,8,8,True,True,True,False
DLTETH,BREAK,DLT,8,ETH,8,8,True,True,True,False
AMBBTC,BREAK,AMB,8,BTC,8,8,True,True,True,False
AMBETH,BREAK,AMB,8,ETH,8,8,True,True,True,False
AMBBNB,BREAK,AMB,8,BNB,8,8,True,True,True,False
BCCETH,BREAK,BCC,8,ETH,8,8,True,True,True,False
BCCUSDT,BREAK,BCC,8,USDT,8,8,True,True,True,False
BCCBNB,BREAK,BCC,8,BNB,8,8,True,True,True,False
BATBTC,TRADING,BAT,8,BTC,8,8,True,True,True,True
BATETH,BREAK,BAT,8,ETH,8,8,True,True,True,False
BATBNB,BREAK,BAT,8,BNB,8,8,True,True,True,False
BCPTBTC,BREAK,BCPT,8,BTC,8,8,True,True,True,False
BCPTETH,BREAK,BCPT,8,ETH,8,8,True,True,True,False
BCPTBNB,BREAK,BCPT,8,BNB,8,8,True,True,True,False
ARNBTC,BREAK,ARN,8,BTC,8,8,True,True,True,False
ARNETH,BREAK,ARN,8,ETH,8,8,True,True,True,False
GVTBTC,BREAK,GVT,8,BTC,8,8,True,True,True,False
GVTETH,BREAK,GVT,8,ETH,8,8,True,True,True,False
CDTBTC,BREAK,CDT,8,BTC,8,8,True,True,True,False
CDTETH,BREAK,CDT,8,ETH,8,8,True,True,True,False
GXSBTC,BREAK,GXS,8,BTC,8,8,True,True,True,False
GXSETH,BREAK,GXS,8,ETH,8,8,True,True,True,False
NEOUSDT,TRADING,NEO,8,USDT,8,8,True,True,True,True
NEOBNB,BREAK,NEO,8,BNB,8,8,True,True,True,False
POEBTC,BREAK,POE,8,BTC,8,8,True,True,True,False
POEETH,BREAK,POE,8,ETH,8,8,True,True,True,False
QSPBTC,BREAK,QSP,8,BTC,8,8,True,True,True,False
QSPETH,BREAK,QSP,8,ETH,8,8,True,True,True,False
QSPBNB,BREAK,QSP,8,BNB,8,8,True,True,True,False
BTSBTC,BREAK,BTS,8,BTC,8,8,True,True,True,True
BTSETH,BREAK,BTS,8,ETH,8,8,True,True,True,False
BTSBNB,BREAK,BTS,8,BNB,8,8,True,True,True,False
XZCBTC,BREAK,XZC,8,BTC,8,8,True,True,True,False
XZCETH,BREAK,XZC,8,ETH,8,8,True,True,True,False
XZCBNB,BREAK,XZC,8,BNB,8,8,True,True,True,False
LSKBTC,TRADING,LSK,8,BTC,8,8,True,True,True,False
LSKETH,TRADING,LSK,8,ETH,8,8,True,True,True,False
LSKBNB,BREAK,LSK,8,BNB,8,8,True,True,True,False
TNTBTC,BREAK,TNT,8,BTC,8,8,True,True,True,False
TNTETH,BREAK,TNT,8,ETH,8,8,True,True,True,False
FUELBTC,BREAK,FUEL,8,BTC,8,8,True,True,True,False
FUELETH,BREAK,FUEL,8,ETH,8,8,True,True,True,False
MANABTC,TRADING,MANA,8,BTC,8,8,True,True,True,True
MANAETH,TRADING,MANA,8,ETH,8,8,True,True,True,False
BCDBTC,BREAK,BCD,8,BTC,8,8,True,True,True,False
BCDETH,BREAK,BCD,8,ETH,8,8,True,True,True,False
DGDBTC,BREAK,DGD,8,BTC,8,8,True,True,True,False
DGDETH,BREAK,DGD,8,ETH,8,8,True,True,True,False
IOTABNB,BREAK,IOTA,8,BNB,8,8,True,True,True,False
ADXBTC,TRADING,ADX,8,BTC,8,8,True,True,True,False
ADXETH,TRADING,ADX,8,ETH,8,8,True,True,True,False
ADXBNB,BREAK,ADX,8,BNB,8,8,True,True,True,False
ADABTC,TRADING,ADA,8,BTC,8,8,True,True,True,True
ADAETH,TRADING,ADA,8,ETH,8,8,True,True,True,True
PPTBTC,BREAK,PPT,8,BTC,8,8,True,True,True,False
PPTETH,BREAK,PPT,8,ETH,8,8,True,True,True,False
CMTBTC,BREAK,CMT,8,BTC,8,8,True,True,True,False
CMTETH,BREAK,CMT,8,ETH,8,8,True,True,True,False
CMTBNB,BREAK,CMT,8,BNB,8,8,True,True,True,False
XLMBTC,TRADING,XLM,8,BTC,8,8,True,True,True,True
XLMETH,TRADING,XLM,8,ETH,8,8,True,True,True,False
XLMBNB,BREAK,XLM,8,BNB,8,8,True,True,True,False
CNDBTC,BREAK,CND,8,BTC,8,8,True,True,True,False
CNDETH,BREAK,CND,8,ETH,8,8,True,True,True,False
CNDBNB,BREAK,CND,8,BNB,8,8,True,True,True,False
LENDBTC,BREAK,LEND,8,BTC,8,8,True,True,True,False
LENDETH,BREAK,LEND,8,ETH,8,8,True,True,True,False
WABIBTC,BREAK,WABI,8,BTC,8,8,True,True,True,False
WABIETH,BREAK,WABI,8,ETH,8,8,True,True,True,False
WABIBNB,BREAK,WABI,8,BNB,8,8,True,True,True,False
LTCETH,TRADING,LTC,8,ETH,8,8,True,True,True,True
LTCUSDT,TRADING,LTC,8,USDT,8,8,True,True,True,True
LTCBNB,TRADING,LTC,8,BNB,8,8,True,True,True,False
TNBBTC,BREAK,TNB,8,BTC,8,8,True,True,True,False
TNBETH,BREAK,TNB,8,ETH,8,8,True,True,True,False
WAVESBTC,BREAK,WAVES,8,BTC,8,8,True,True,True,False
WAVESETH,BREAK,WAVES,8,ETH,8,8,True,True,True,False
WAVESBNB,BREAK,WAVES,8,BNB,8,8,True,True,True,False
GTOBTC,BREAK,GTO,8,BTC,8,8,True,True,True,False
GTOETH,BREAK,GTO,8,ETH,8,8,True,True,True,False
GTOBNB,BREAK,GTO,8,BNB,8,8,True,True,True,False
ICXBTC,TRADING,ICX,8,BTC,8,8,True,True,True,True
ICXETH,BREAK,ICX,8,ETH,8,8,True,True,True,False
ICXBNB,BREAK,ICX,8,BNB,8,8,True,True,True,False
OSTBTC,BREAK,OST,8,BTC,8,8,True,True,True,False
OSTETH,BREAK,OST,8,ETH,8,8,True,True,True,False
OSTBNB,BREAK,OST,8,BNB,8,8,True,True,True,False
ELFBTC,TRADING,ELF,8,BTC,8,8,True,True,True,False
ELFETH,TRADING,ELF,8,ETH,8,8,True,True,True,False
AIONBTC,BREAK,AION,8,BTC,8,8,True,True,True,False
AIONETH,BREAK,AION,8,ETH,8,8,True,True,True,False
AIONBNB,BREAK,AION,8,BNB,8,8,True,True,True,False
NEBLBTC,BREAK,NEBL,8,BTC,8,8,True,True,True,False
NEBLBNB,BREAK,NEBL,8,BNB,8,8,True,True,True,False
BRDBTC,BREAK,BRD,8,BTC,8,8,True,True,True,False
BRDETH,BREAK,BRD,8,ETH,8,8,True,True,True,False
BRDBNB,BREAK,BRD,8,BNB,8,8,True,True,True,False
MCOBNB,BREAK,MCO,8,BNB,8,8,True,True,True,False
EDOBTC,BREAK,EDO,8,BTC,8,8,True,True,True,False
EDOETH,BREAK,EDO,8,ETH,8,8,True,True,True,False
WINGSBTC,BREAK,WINGS,8,BTC,8,8,True,True,True,False
WINGSETH,BREAK,WINGS,8,ETH,8,8,True,True,True,False
NAVBTC,BREAK,NAV,8,BTC,8,8,True,True,True,False
NAVETH,BREAK,NAV,8,ETH,8,8,True,True,True,False
NAVBNB,BREAK,NAV,8,BNB,8,8,True,True,True,False
LUNBTC,BREAK,LUN,8,BTC,8,8,True,True,True,False
LUNETH,BREAK,LUN,8,ETH,8,8,True,True,True,False
TRIGBTC,BREAK,TRIG,8,BTC,8,8,True,True,True,False
TRIGETH,BREAK,TRIG,8,ETH,8,8,True,True,True,False
TRIGBNB,BREAK,TRIG,8,BNB,8,8,True,True,True,False
APPCBTC,BREAK,APPC,8,BTC,8,8,True,True,True,False
APPCETH,BREAK,APPC,8,ETH,8,8,True,True,True,False
APPCBNB,BREAK,APPC,8,BNB,8,8,True,True,True,False
VIBEBTC,BREAK,VIBE,8,BTC,8,8,True,True,True,False
VIBEETH,BREAK,VIBE,8,ETH,8,8,True,True,True,False
RLCBTC,TRADING,RLC,8,BTC,8,8,True,True,True,True
RLCETH,TRADING,RLC,8,ETH,8,8,True,True,True,False
RLCBNB,BREAK,RLC,8,BNB,8,8,True,True,True,False
INSBTC,BREAK,INS,8,BTC,8,8,True,True,True,False
INSETH,BREAK,INS,8,ETH,8,8,True,True,True,False
PIVXBTC,TRADING,PIVX,8,BTC,8,8,True,True,True,False
PIVXBNB,BREAK,PIVX,8,BNB,8,8,True,True,True,False
IOSTBTC,BREAK,IOST,8,BTC,8,8,True,True,True,False
IOSTETH,BREAK,IOST,8,ETH,8,8,True,True,True,False
CHATBTC,BREAK,CHAT,8,BTC,8,8,True,True,True,False
CHATETH,BREAK,CHAT,8,ETH,8,8,True,True,True,False
STEEMBTC,TRADING,STEEM,8,BTC,8,8,True,True,True,False
STEEMETH,TRADING,STEEM,8,ETH,8,8,True,True,True,False
STEEMBNB,BREAK,STEEM,8,BNB,8,8,True,True,True,False
NANOBTC,BREAK,NANO,8,BTC,8,8,True,True,True,False
NANOETH,BREAK,NANO,8,ETH,8,8,True,True,True,False
NANOBNB,BREAK,NANO,8,BNB,8,8,True,True,True,False
VIABTC,BREAK,VIA,8,BTC,8,8,True,True,True,False
VIAETH,BREAK,VIA,8,ETH,8,8,True,True,True,False
VIABNB,BREAK,VIA,8,BNB,8,8,True,True,True,False
BLZBTC,TRADING,BLZ,8,BTC,8,8,True,True,True,True
BLZETH,BREAK,BLZ,8,ETH,8,8,True,True,True,False
BLZBNB,BREAK,BLZ,8,BNB,8,8,True,True,True,False
AEBTC,BREAK,AE,8,BTC,8,8,True,True,True,False
AEETH,BREAK,AE,8,ETH,8,8,True,True,True,False
AEBNB,BREAK,AE,8,BNB,8,8,True,True,True,False
RPXBTC,BREAK,RPX,8,BTC,8,8,True,True,True,False
RPXETH,BREAK,RPX,8,ETH,8,8,True,True,True,False
RPXBNB,BREAK,RPX,8,BNB,8,8,True,True,True,False
NCASHBTC,BREAK,NCASH,8,BTC,8,8,True,True,True,False
NCASHETH,BREAK,NCASH,8,ETH,8,8,True,True,True,False
NCASHBNB,BREAK,NCASH,8,BNB,8,8,True,True,True,False
POABTC,BREAK,POA,8,BTC,8,8,True,True,True,False
POAETH,BREAK,POA,8,ETH,8,8,True,True,True,False
POABNB,BREAK,POA,8,BNB,8,8,True,True,True,False
ZILBTC,TRADING,ZIL,8,BTC,8,8,True,True,True,True
ZILETH,TRADING,ZIL,8,ETH,8,8,True,True,True,False
ZILBNB,BREAK,ZIL,8,BNB,8,8,True,True,True,False
ONTBTC,TRADING,ONT,8,BTC,8,8,True,True,True,True
ONTETH,BREAK,ONT,8,ETH,8,8,True,True,True,False
ONTBNB,BREAK,ONT,8,BNB,8,8,True,True,True,False
STORMBTC,BREAK,STORM,8,BTC,8,8,True,True,True,False
STORMETH,BREAK,STORM,8,ETH,8,8,True,True,True,False
STORMBNB,BREAK,STORM,8,BNB,8,8,True,True,True,False
QTUMBNB,BREAK,QTUM,8,BNB,8,8,True,True,True,False
QTUMUSDT,TRADING,QTUM,8,USDT,8,8,True,True,True,True
XEMBTC,BREAK,XEM,8,BTC,8,8,True,True,True,False
XEMETH,BREAK,XEM,8,ETH,8,8,True,True,True,False
XEMBNB,BREAK,XEM,8,BNB,8,8,True,True,True,False
WANBTC,TRADING,WAN,8,BTC,8,8,True,True,True,False
WANETH,BREAK,WAN,8,ETH,8,8,True,True,True,False
WANBNB,BREAK,WAN,8,BNB,8,8,True,True,True,False
WPRBTC,BREAK,WPR,8,BTC,8,8,True,True,True,False
WPRETH,BREAK,WPR,8,ETH,8,8,True,True,True,False
QLCBTC,BREAK,QLC,8,BTC,8,8,True,True,True,False
QLCETH,BREAK,QLC,8,ETH,8,8,True,True,True,False
SYSBTC,TRADING,SYS,8,BTC,8,8,True,True,True,False
SYSETH,BREAK,SYS,8,ETH,8,8,True,True,True,False
SYSBNB,BREAK,SYS,8,BNB,8,8,True,True,True,False
QLCBNB,BREAK,QLC,8,BNB,8,8,True,True,True,False
GRSBTC,BREAK,GRS,8,BTC,8,8,True,True,True,False
GRSETH,BREAK,GRS,8,ETH,8,8,True,True,True,False
ADAUSDT,TRADING,ADA,8,USDT,8,8,True,True,True,True
ADABNB,TRADING,ADA,8,BNB,8,8,True,True,True,False
CLOAKBTC,BREAK,CLOAK,8,BTC,8,8,True,True,True,False
CLOAKETH,BREAK,CLOAK,8,ETH,8,8,True,True,True,False
GNTBTC,BREAK,GNT,8,BTC,8,8,True,True,True,False
GNTETH,BREAK,GNT,8,ETH,8,8,True,True,True,False
GNTBNB,BREAK,GNT,8,BNB,8,8,True,True,True,False
LOOMBTC,TRADING,LOOM,8,BTC,8,8,True,True,True,False
LOOMETH,BREAK,LOOM,8,ETH,8,8,True,True,True,False
LOOMBNB,BREAK,LOOM,8,BNB,8,8,True,True,True,False
XRPUSDT,TRADING,XRP,8,USDT,8,8,True,True,True,True
BCNBTC,BREAK,BCN,8,BTC,8,8,True,True,True,False
BCNETH,BREAK,BCN,8,ETH,8,8,True,True,True,False
BCNBNB,BREAK,BCN,8,BNB,8,8,True,True,True,False
REPBTC,BREAK,REP,8,BTC,8,8,True,True,True,False
REPBNB,BREAK,REP,8,BNB,8,8,True,True,True,False
BTCTUSD,TRADING,BTC,8,TUSD,8,8,True,True,True,True
TUSDBTC,BREAK,TUSD,8,BTC,8,8,True,True,True,False
ETHTUSD,TRADING,ETH,8,TUSD,8,8,True,True,True,False
TUSDETH,BREAK,TUSD,8,ETH,8,8,True,True,True,False
TUSDBNB,BREAK,TUSD,8,BNB,8,8,True,True,True,False
ZENBTC,TRADING,ZEN,8,BTC,8,8,True,True,True,False
ZENETH,TRADING,ZEN,8,ETH,8,8,True,True,True,False
ZENBNB,BREAK,ZEN,8,BNB,8,8,True,True,True,False
SKYBTC,BREAK,SKY,8,BTC,8,8,True,True,True,False
SKYETH,BREAK,SKY,8,ETH,8,8,True,True,True,False
SKYBNB,BREAK,SKY,8,BNB,8,8,True,True,True,False
EOSUSDT,TRADING,EOS,8,USDT,8,8,True,True,True,True
EOSBNB,BREAK,EOS,8,BNB,8,8,True,True,True,False
CVCBTC,BREAK,CVC,8,BTC,8,8,True,True,True,False
CVCETH,BREAK,CVC,8,ETH,8,8,True,True,True,False
CVCBNB,BREAK,CVC,8,BNB,8,8,True,True,True,False
THETABTC,TRADING,THETA,8,BTC,8,8,True,True,True,True
THETAETH,TRADING,THETA,8,ETH,8,8,True,True,True,False
THETABNB,BREAK,THETA,8,BNB,8,8,True,True,True,False
XRPBNB,TRADING,XRP,8,BNB,8,8,True,True,True,False
TUSDUSDT,TRADING,TUSD,8,USDT,8,8,True,True,True,True
IOTAUSDT,TRADING,IOTA,8,USDT,8,8,True,True,True,True
XLMUSDT,TRADING,XLM,8,USDT,8,8,True,True,True,True
IOTXBTC,TRADING,IOTX,8,BTC,8,8,True,True,True,True
IOTXETH,TRADING,IOTX,8,ETH,8,8,True,True,True,True
QKCBTC,TRADING,QKC,8,BTC,8,8,True,True,True,False
QKCETH,BREAK,QKC,8,ETH,8,8,True,True,True,False
AGIBTC,BREAK,AGI,8,BTC,8,8,True,True,True,False
AGIETH,BREAK,AGI,8,ETH,8,8,True,True,True,False
AGIBNB,BREAK,AGI,8,BNB,8,8,True,True,True,False
NXSBTC,BREAK,NXS,8,BTC,8,8,True,True,True,False
NXSETH,BREAK,NXS,8,ETH,8,8,True,True,True,False
NXSBNB,BREAK,NXS,8,BNB,8,8,True,True,True,False
ENJBNB,BREAK,ENJ,8,BNB,8,8,True,True,True,False
DATABTC,TRADING,DATA,8,BTC,8,8,True,True,True,False
DATAETH,BREAK,DATA,8,ETH,8,8,True,True,True,False
ONTUSDT,TRADING,ONT,8,USDT,8,8,True,True,True,True
TRXBNB,TRADING,TRX,8,BNB,8,8,True,True,True,False
TRXUSDT,TRADING,TRX,8,USDT,8,8,True,True,True,True
ETCUSDT,TRADING,ETC,8,USDT,8,8,True,True,True,True
ETCBNB,TRADING,ETC,8,BNB,8,8,True,True,True,False
ICXUSDT,TRADING,ICX,8,USDT,8,8,True,True,True,True
SCBTC,BREAK,SC,8,BTC,8,8,True,True,True,False
SCETH,TRADING,SC,8,ETH,8,8,True,True,True,False
NPXSBTC,BREAK,NPXS,8,BTC,8,8,True,True,True,False
NPXSETH,BREAK,NPXS,8,ETH,8,8,True,True,True,False
VENUSDT,BREAK,VEN,8,USDT,8,8,True,True,True,False
KEYBTC,BREAK,KEY,8,BTC,8,8,True,True,True,False
KEYETH,BREAK,KEY,8,ETH,8,8,True,True,True,False
NASBTC,BREAK,NAS,8,BTC,8,8,True,True,True,False
NASETH,BREAK,NAS,8,ETH,8,8,True,True,True,False
NASBNB,BREAK,NAS,8,BNB,8,8,True,True,True,False
MFTBTC,BREAK,MFT,8,BTC,8,8,True,True,True,False
MFTETH,BREAK,MFT,8,ETH,8,8,True,True,True,False
MFTBNB,BREAK,MFT,8,BNB,8,8,True,True,True,False
DENTBTC,BREAK,DENT,8,BTC,8,8,True,True,True,False
DENTETH,TRADING,DENT,8,ETH,8,8,True,True,True,False
ARDRBTC,TRADING,ARDR,8,BTC,8,8,True,True,True,False
ARDRETH,BREAK,ARDR,8,ETH,8,8,True,True,True,False
ARDRBNB,BREAK,ARDR,8,BNB,8,8,True,True,True,False
NULSUSDT,TRADING,NULS,8,USDT,8,8,True,True,True,True
HOTBTC,BREAK,HOT,8,BTC,8,8,True,True,True,False
HOTETH,TRADING,HOT,8,ETH,8,8,True,True,True,False
VETBTC,TRADING,VET,8,BTC,8,8,True,True,True,True
VETETH,TRADING,VET,8,ETH,8,8,True,True,True,False
VETUSDT,TRADING,VET,8,USDT,8,8,True,True,True,True
VETBNB,TRADING,VET,8,BNB,8,8,True,True,True,False
DOCKBTC,TRADING,DOCK,8,BTC,8,8,True,True,True,False
DOCKETH,BREAK,DOCK,8,ETH,8,8,True,True,True,False
POLYBTC,BREAK,POLY,8,BTC,8,8,True,True,True,False
POLYBNB,BREAK,POLY,8,BNB,8,8,True,True,True,False
PHXBTC,BREAK,PHX,8,BTC,8,8,True,True,True,False
PHXETH,BREAK,PHX,8,ETH,8,8,True,True,True,False
PHXBNB,BREAK,PHX,8,BNB,8,8,True,True,True,False
HCBTC,BREAK,HC,8,BTC,8,8,True,True,True,False
HCETH,BREAK,HC,8,ETH,8,8,True,True,True,False
GOBTC,BREAK,GO,8,BTC,8,8,True,True,True,False
GOBNB,BREAK,GO,8,BNB,8,8,True,True,True,False
PAXBTC,BREAK,PAX,8,BTC,8,8,True,True,True,False
PAXBNB,BREAK,PAX,8,BNB,8,8,True,True,True,False
PAXUSDT,BREAK,PAX,8,USDT,8,8,True,True,True,False
PAXETH,BREAK,PAX,8,ETH,8,8,True,True,True,False
RVNBTC,TRADING,RVN,8,BTC,8,8,True,True,True,True
DCRBTC,TRADING,DCR,8,BTC,8,8,True,True,True,False
DCRBNB,BREAK,DCR,8,BNB,8,8,True,True,True,False
USDCBNB,BREAK,USDC,8,BNB,8,8,True,True,True,False
MITHBTC,BREAK,MITH,8,BTC,8,8,True,True,True,False
MITHBNB,BREAK,MITH,8,BNB,8,8,True,True,True,False
BCHABCBTC,BREAK,BCHABC,8,BTC,8,8,True,True,True,False
BCHSVBTC,BREAK,BCHSV,8,BTC,8,8,True,True,True,False
BCHABCUSDT,BREAK,BCHABC,8,USDT,8,8,True,True,True,False
BCHSVUSDT,BREAK,BCHSV,8,USDT,8,8,True,True,True,False
BNBPAX,BREAK,BNB,8,PAX,8,8,True,True,True,False
BTCPAX,BREAK,BTC,8,PAX,8,8,True,True,True,False
ETHPAX,BREAK,ETH,8,PAX,8,8,True,True,True,False
XRPPAX,BREAK,XRP,8,PAX,8,8,True,True,True,False
EOSPAX,BREAK,EOS,8,PAX,8,8,True,True,True,False
XLMPAX,BREAK,XLM,8,PAX,8,8,True,True,True,False
